batch_size,elapsed,end_time,max_output_tokens,repeat,seed,start_time,path_run,peak_power[W],mean_power[W]
825,76.263605,2025-09-18 22:00:27.083784,1024,0,415232,2025-09-18 21:59:10.820179,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000480.parquet,3075.775891644308,2718.2089268874756
825,76.734583,2025-09-18 22:01:45.818738,1024,1,415232,2025-09-18 22:00:29.084155,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000481.parquet,3048.934253821154,2719.2883008733224
825,73.675461,2025-09-18 22:03:01.494739,1024,2,415232,2025-09-18 22:01:47.819278,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000482.parquet,3076.363669874085,2719.312715406659
50,20.535072,2025-09-18 22:03:24.030152,1024,0,416392,2025-09-18 22:03:03.495080,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000483.parquet,2473.4333632511803,2130.7074503709896
50,20.161802,2025-09-18 22:03:46.192379,1024,1,416392,2025-09-18 22:03:26.030577,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000484.parquet,2232.4212150185417,2105.76746442957
50,20.706664,2025-09-18 22:04:08.899327,1024,2,416392,2025-09-18 22:03:48.192663,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000485.parquet,2190.263861982074,2114.119853176915
175,15.223675,2025-09-18 22:04:26.123249,512,0,425505,2025-09-18 22:04:10.899574,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000486.parquet,3053.6459981781977,2607.1957043570374
175,13.752764,2025-09-18 22:04:41.876323,512,1,425505,2025-09-18 22:04:28.123559,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000487.parquet,2758.701523166977,2622.205125824878
175,13.643503,2025-09-18 22:04:57.520196,512,2,425505,2025-09-18 22:04:43.876693,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000488.parquet,2756.7775243634887,2613.3615552151373
350,37.722843,2025-09-18 22:05:37.243386,1024,0,427511,2025-09-18 22:04:59.520543,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000489.parquet,3056.9232361619447,2773.3168827827963
350,34.693407,2025-09-18 22:06:13.937113,1024,1,427511,2025-09-18 22:05:39.243706,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000490.parquet,2869.0003673598744,2751.580286287331
350,35.413505,2025-09-18 22:06:51.350954,1024,2,427511,2025-09-18 22:06:15.937449,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000491.parquet,2862.062325477428,2763.6108086255363
25,19.270396,2025-09-18 22:07:12.621613,1024,0,429413,2025-09-18 22:06:53.351217,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000492.parquet,2213.6523199625403,2067.5390839659326
25,19.059761,2025-09-18 22:07:33.681816,1024,1,429413,2025-09-18 22:07:14.622055,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000493.parquet,2130.478416875506,2065.248990789809
25,18.918058,2025-09-18 22:07:54.600163,1024,2,429413,2025-09-18 22:07:35.682105,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000494.parquet,2146.4844671019314,2044.496842214814
975,55.677191,2025-09-18 22:08:52.277646,512,0,429477,2025-09-18 22:07:56.600455,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000495.parquet,3063.3513056204174,2690.330222201237
975,53.29932,2025-09-18 22:09:47.577299,512,1,429477,2025-09-18 22:08:54.277979,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000496.parquet,3037.735028785445,2621.768785229879
975,52.730017,2025-09-18 22:10:42.307803,512,2,429477,2025-09-18 22:09:49.577786,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000497.parquet,3060.166404460457,2664.2115129631
550,32.775949,2025-09-18 22:11:17.084218,512,0,432752,2025-09-18 22:10:44.308269,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000498.parquet,3047.48180223162,2773.5275473834695
550,27.697791,2025-09-18 22:11:46.782514,512,1,432752,2025-09-18 22:11:19.084723,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000499.parquet,2858.7206839266737,2770.7426028090613
550,27.618286,2025-09-18 22:12:16.401147,512,2,432752,2025-09-18 22:11:48.782861,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000500.parquet,2855.2328956795677,2751.506596527045
925,85.147075,2025-09-18 22:13:43.548608,1024,0,436134,2025-09-18 22:12:18.401533,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000501.parquet,3071.600011198192,2713.1677230035016
925,82.620612,2025-09-18 22:15:08.169624,1024,1,436134,2025-09-18 22:13:45.549012,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000502.parquet,3068.361772105802,2719.6770608359893
925,81.602248,2025-09-18 22:16:31.772268,1024,2,436134,2025-09-18 22:15:10.170020,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000503.parquet,3050.771563462322,2716.1025943226728
550,52.064802,2025-09-18 22:17:25.837675,1024,0,440724,2025-09-18 22:16:33.772873,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000504.parquet,3053.879508411969,2805.988969904163
550,48.785978,2025-09-18 22:18:16.624133,1024,1,440724,2025-09-18 22:17:27.838155,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000505.parquet,3064.5989019229687,2789.088847535862
550,49.816199,2025-09-18 22:19:08.440769,1024,2,440724,2025-09-18 22:18:18.624570,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000506.parquet,3058.1179208624862,2791.174716402564
25,9.958893,2025-09-18 22:19:20.400144,512,0,443712,2025-09-18 22:19:10.441251,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000507.parquet,2409.449334783871,2054.8934261344307
25,9.971813,2025-09-18 22:19:32.372481,512,1,443712,2025-09-18 22:19:22.400668,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000508.parquet,2167.2497625777055,2019.2695410941255
25,9.862471,2025-09-18 22:19:44.235258,512,2,443712,2025-09-18 22:19:34.372787,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000509.parquet,2165.5595205733084,2024.8277086113283
625,58.805405,2025-09-18 22:20:45.040943,1024,0,445973,2025-09-18 22:19:46.235538,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000510.parquet,3077.879540625434,2785.9310271058057
625,56.443656,2025-09-18 22:21:43.484893,1024,1,445973,2025-09-18 22:20:47.041237,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000511.parquet,3053.253298461385,2761.7074677334076
625,56.136184,2025-09-18 22:22:41.621398,1024,2,445973,2025-09-18 22:21:45.485214,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000512.parquet,3046.281587836394,2768.6266355694747
650,60.429108,2025-09-18 22:23:44.050978,1024,0,446896,2025-09-18 22:22:43.621870,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000513.parquet,3062.489701118166,2774.2214855778857
650,58.765179,2025-09-18 22:24:44.816616,1024,1,446896,2025-09-18 22:23:46.051437,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000514.parquet,3043.594189982607,2762.079824432826
650,58.182854,2025-09-18 22:25:44.999903,1024,2,446896,2025-09-18 22:24:46.817049,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000515.parquet,3045.8990735241755,2764.9092730778966
750,69.894969,2025-09-18 22:26:56.895271,1024,0,449109,2025-09-18 22:25:47.000302,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000516.parquet,3065.2392866741143,2751.5727305914047
750,65.658217,2025-09-18 22:28:04.553941,1024,1,449109,2025-09-18 22:26:58.895724,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000517.parquet,3038.108163673846,2749.1069130766
750,67.134767,2025-09-18 22:29:13.689183,1024,2,449109,2025-09-18 22:28:06.554416,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000518.parquet,3058.6403929201447,2758.0017090480133
875,52.032548,2025-09-18 22:30:07.722183,512,0,449631,2025-09-18 22:29:15.689635,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000519.parquet,3068.540145940625,2664.3383924571112
875,47.336958,2025-09-18 22:30:57.059689,512,1,449631,2025-09-18 22:30:09.722731,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000520.parquet,3052.6764425814613,2673.32211746444
875,47.838642,2025-09-18 22:31:46.898550,512,2,449631,2025-09-18 22:30:59.059908,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000521.parquet,3054.43240636674,2622.846093752071
850,76.672074,2025-09-18 22:33:05.570935,1024,0,457886,2025-09-18 22:31:48.898861,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000522.parquet,3055.846603391294,2718.9336426244113
850,74.56519,2025-09-18 22:34:22.136449,1024,1,457886,2025-09-18 22:33:07.571259,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000523.parquet,3053.184252993065,2749.6035762877477
850,74.603912,2025-09-18 22:35:38.740815,1024,2,457886,2025-09-18 22:34:24.136903,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000524.parquet,3063.213939540671,2728.566714824725
925,53.613243,2025-09-18 22:36:34.354602,512,0,464861,2025-09-18 22:35:40.741359,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000525.parquet,3062.542100089228,2726.5877309577627
925,50.265151,2025-09-18 22:37:26.620149,512,1,464861,2025-09-18 22:36:36.354998,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000526.parquet,3050.0663583966907,2674.028751460261
